host_since,host_is_superhost,host_has_profile_pic,host_identity_verified,latitude,longitude,accommodates,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,reviews_per_month,n_bathrooms,bath_shared,emailhost_verification,phonehost_verification,photographerhost_verification,work_emailhost_verification,neighbourhood_cleansed_Arbutus Ridge,neighbourhood_cleansed_Downtown,neighbourhood_cleansed_Downtown Eastside,neighbourhood_cleansed_Dunbar Southlands,neighbourhood_cleansed_Fairview,neighbourhood_cleansed_Grandview-Woodland,neighbourhood_cleansed_Hastings-Sunrise,neighbourhood_cleansed_Kensington-Cedar Cottage,neighbourhood_cleansed_Kerrisdale,neighbourhood_cleansed_Killarney,neighbourhood_cleansed_Kitsilano,neighbourhood_cleansed_Marpole,neighbourhood_cleansed_Mount Pleasant,neighbourhood_cleansed_Oakridge,neighbourhood_cleansed_Renfrew-Collingwood,neighbourhood_cleansed_Riley Park,neighbourhood_cleansed_Shaughnessy,neighbourhood_cleansed_South Cambie,neighbourhood_cleansed_Strathcona,neighbourhood_cleansed_Sunset,neighbourhood_cleansed_Victoria-Fraserview,neighbourhood_cleansed_West End,neighbourhood_cleansed_West Point Grey,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room,host_response_time_Unspecified,host_response_time_a few days or more,host_response_time_within a day,host_response_time_within a few hours,host_response_time_within an hour,alarm_amenitie,dryer_amenitie,parking_amenitie,water_amenitie,coffee_amenitie,material_amenitie,grill_amenitie,wine_amenitie,backyard_amenitie,pool_amenitie
2021-05-19,True,True,True,49.24516,-123.09705,3,1.0,2.0,166.0,1,1125,1,3,1125,1125,1.4,1125.0,23,46,71,332,47,47,4,2022-06-11,2023-02-27,4.87,4.89,4.87,4.98,5.0,4.91,4.72,True,False,5.09,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
2015-07-29,True,True,True,49.28004,-123.10649,6,2.0,3.0,204.0,2,20,2,2,1125,1125,2.0,1125.0,19,41,69,149,26,26,2,2022-06-13,2023-02-24,4.58,4.65,4.62,4.85,4.88,4.77,4.38,True,True,2.84,2.0,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-02,True,True,False,49.28125,-123.08335,4,2.0,3.0,235.0,3,45,2,3,5,1125,3.0,1112.3,16,22,27,32,15,15,2,2022-06-26,2023-02-19,5.0,5.0,5.0,4.93,5.0,4.73,4.93,True,False,1.72,1.0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2017-08-28,False,True,True,49.27182,-123.14016,8,1.0,1.0,2000.0,1,365,1,1,365,365,1.0,365.0,30,60,90,365,0,0,0,1900-01-01,1900-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0.0,1.0,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022-06-01,True,True,True,49.21678,-123.0984,6,2.0,3.0,106.0,1,365,1,4,365,365,3.5,365.0,6,28,58,261,26,26,7,2022-08-14,2023-03-09,4.73,4.88,4.88,4.92,4.96,4.77,4.58,True,True,3.66,1.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2022-06-06,True,True,True,49.2372901,-123.1911822,4,2.0,2.0,135.0,1,1125,1,1,1125,1125,1.0,1125.0,4,23,31,242,24,24,4,2022-09-12,2023-03-05,4.88,4.92,4.88,4.92,4.96,4.96,4.96,True,True,3.91,1.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2019-10-17,False,True,True,49.26935,-123.10616,2,1.0,1.0,219.0,30,90,30,30,1125,1125,30.0,1125.0,30,60,90,90,0,0,0,1900-01-01,1900-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,0.0,1.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-03,True,True,True,49.28012971369756,-123.1084866821766,4,2.0,2.0,221.0,2,365,2,2,365,365,2.0,365.0,16,46,74,329,32,32,2,2022-06-18,2023-02-26,4.94,5.0,4.94,4.84,5.0,4.69,4.81,True,True,3.56,2.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
2022-03-28,False,True,True,49.2793,-123.12079,6,2.0,2.0,229.0,2,365,2,2,365,365,2.0,365.0,16,34,54,270,18,18,3,2022-09-11,2023-02-26,4.61,4.72,4.61,4.72,4.61,4.89,4.72,True,True,2.92,2.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2020-12-07,True,True,True,49.27129,-123.04974,2,1.0,1.0,129.0,2,7,2,2,1125,1125,2.0,1125.0,0,0,0,0,10,10,0,2022-07-31,2022-10-23,5.0,5.0,5.0,4.8,5.0,4.9,5.0,True,False,1.32,1.0,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
2014-03-15,True,True,True,49.2703259,-123.1012376,2,1.0,2.0,203.0,5,14,1,5,1125,1125,3.8,1125.0,8,19,33,278,30,30,4,2022-08-08,2023-03-07,4.93,5.0,4.97,4.8,4.93,4.83,4.87,True,False,4.11,1.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2016-12-26,False,True,True,49.28489,-123.05991,3,1.0,1.0,177.0,30,60,30,30,60,60,30.0,60.0,29,59,89,364,1,1,0,2022-08-16,2022-08-16,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,False,0.14,1.0,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2022-06-06,True,True,True,49.28235,-123.12433,4,2.0,2.0,282.0,4,45,4,4,1125,1125,4.0,1125.0,13,31,53,53,9,9,3,2022-10-04,2023-03-09,5.0,5.0,4.56,5.0,5.0,5.0,4.89,True,False,1.67,2.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
2022-06-07,False,True,True,49.26537,-123.0416,4,2.0,1.0,78.0,30,120,31,31,1125,1125,31.0,1125.0,0,11,41,227,13,13,0,2022-07-16,2023-01-27,4.62,4.85,4.85,4.69,4.77,4.69,4.31,True,False,1.61,1.0,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2014-03-04,True,True,True,49.2340869,-123.1748362,4,2.0,2.0,211.0,2,30,2,2,1125,1125,2.0,1125.0,5,26,31,135,43,43,6,2022-07-16,2023-03-05,5.0,4.98,4.98,5.0,5.0,4.98,4.95,True,False,5.33,1.0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2018-11-26,False,True,True,49.24592,-123.09526,6,3.0,3.0,499.0,1,365,1,2,365,365,1.3,365.0,0,0,0,133,18,18,0,2022-06-12,2022-09-11,4.39,4.56,4.61,4.78,4.61,4.61,4.17,True,True,1.96,2.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2019-06-13,True,True,True,49.27814,-123.10569,2,1.0,3.0,156.0,1,30,1,1,30,30,1.0,30.0,3,6,6,6,58,58,11,2022-06-19,2023-03-10,4.88,4.93,4.97,4.79,4.97,4.76,4.81,True,False,6.47,1.0,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
2016-01-25,False,True,True,49.2664,-123.09501,2,1.0,1.0,130.0,30,365,30,30,365,365,30.0,365.0,0,0,0,0,0,0,0,1900-01-01,1900-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,0.0,1.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-09-29,True,True,True,49.25204,-123.07269,2,1.0,1.0,75.0,3,30,3,3,30,30,3.0,30.0,0,9,32,32,16,16,2,2022-07-01,2023-03-01,4.88,5.0,5.0,4.94,5.0,4.75,5.0,True,False,1.87,1.0,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2022-05-28,True,True,True,49.2130759,-123.1188481,4,2.0,2.0,90.0,2,1125,1,2,1125,1125,2.0,1125.0,2,19,49,130,63,63,10,2022-06-12,2023-03-12,4.94,4.9,4.89,4.98,4.98,4.87,4.86,True,True,6.85,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2011-08-29,False,True,True,49.2566377,-123.0928989,4,3.0,3.0,295.0,10,30,10,10,1125,1125,10.0,1125.0,0,7,37,37,0,0,0,1900-01-01,1900-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0.0,2.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2022-06-08,True,True,True,49.25154,-123.0343,4,2.0,2.0,119.0,30,60,30,30,60,60,30.0,60.0,17,47,77,257,12,12,1,2022-06-18,2023-02-19,4.83,4.75,4.83,4.83,4.92,4.75,4.5,True,False,1.33,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-11,True,True,True,49.27716,-123.11052,3,1.0,1.0,125.0,30,60,30,30,1125,1125,30.0,1125.0,12,42,72,347,2,2,0,2022-08-10,2022-10-03,5.0,5.0,5.0,4.5,4.5,5.0,4.5,False,False,0.28,1.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2022-06-08,False,False,False,49.26135,-123.10423,1,1.0,1.0,62.0,30,365,30,30,365,365,30.0,365.0,30,60,90,365,0,0,0,1900-01-01,1900-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,1.0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-12,False,True,True,49.2745482,-123.127821,5,2.0,2.0,245.0,1,60,1,1,1125,1125,1.0,1125.0,5,15,34,46,59,59,7,2022-06-29,2023-03-12,4.54,4.75,4.66,4.54,4.49,4.88,4.58,True,True,6.83,2.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2016-05-06,True,True,True,49.2203266,-123.0988803,4,1.0,2.0,140.0,1,365,1,1,365,365,1.0,365.0,23,38,55,316,23,23,2,2022-06-11,2023-02-26,4.78,4.87,4.83,4.96,4.91,4.74,4.65,True,True,2.49,1.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2015-04-08,False,True,True,49.2812,-123.10325,2,1.0,1.0,117.0,180,365,180,180,1125,1125,180.0,1125.0,0,0,0,200,0,0,0,1900-01-01,1900-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,1.0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020-06-12,False,True,True,49.2745506903785,-123.12782105058432,6,3.0,3.0,337.0,1,90,1,1,1125,1125,1.0,1125.0,7,18,29,105,62,62,7,2022-06-14,2023-03-05,4.71,4.65,4.77,4.68,4.68,4.94,4.65,True,True,6.79,2.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2022-04-21,False,True,True,49.25399,-123.17905,2,1.0,1.0,78.0,1,365,1,1,365,365,1.0,365.0,30,60,90,365,27,27,1,2022-06-12,2023-02-19,4.33,4.63,4.41,4.56,4.63,4.63,4.19,True,False,2.93,1.0,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-19,True,True,True,49.28194,-123.12335,6,3.0,3.0,196.0,5,1125,3,5,1125,1125,5.0,1125.0,9,28,48,48,33,33,2,2022-06-15,2023-03-11,4.61,4.76,4.88,4.82,4.67,4.91,4.55,True,False,3.63,2.5,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2015-06-03,False,True,True,49.27312,-123.21773,12,6.0,6.0,20000.0,30,365,30,30,365,365,30.0,365.0,30,60,90,365,0,0,0,1900-01-01,1900-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,10.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2013-02-25,True,True,True,49.27724,-123.12594,4,1.0,4.0,229.0,1,30,1,1,30,30,1.0,30.0,16,35,63,63,13,13,2,2022-08-23,2023-03-12,5.0,4.92,5.0,5.0,4.92,5.0,4.92,True,False,1.91,1.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2017-01-14,True,True,True,49.27152,-123.15559,2,1.0,1.0,250.0,3,1125,3,3,1125,1125,3.0,1125.0,5,31,61,61,20,20,0,2022-07-02,2023-01-28,4.9,4.85,4.9,4.95,4.9,5.0,4.5,True,False,2.34,1.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2013-03-06,True,True,True,49.27293,-123.1263,3,1.0,1.0,206.0,30,1125,30,30,1125,1125,30.0,1125.0,12,30,34,182,4,4,0,2022-07-31,2023-02-07,5.0,5.0,5.0,5.0,5.0,5.0,4.5,False,False,0.53,1.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
2015-12-01,True,True,True,49.27185,-123.05508,2,1.0,2.0,99.0,30,1125,30,30,1125,1125,30.0,1125.0,0,0,24,24,19,19,0,2022-08-03,2022-12-20,5.0,4.95,5.0,4.89,5.0,4.89,4.89,True,False,2.54,1.0,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2020-06-12,False,True,True,49.26175698969618,-123.09920623898506,2,1.0,1.0,125.0,30,90,30,30,1125,1125,30.0,1125.0,0,0,0,256,2,2,0,2022-08-21,2023-01-09,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,True,0.29,1.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2022-06-11,True,True,True,49.25407,-123.05079,2,1.0,1.0,109.0,3,28,3,3,1125,1125,3.0,1125.0,29,55,60,192,20,20,2,2022-07-27,2023-03-03,4.85,4.85,5.0,4.95,5.0,4.55,4.8,True,True,2.6,1.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
2020-05-17,False,True,True,49.219,-123.14711,2,1.0,1.0,138.0,14,365,14,20,365,365,14.7,365.0,0,12,42,61,7,7,0,2022-06-30,2023-01-03,4.86,4.86,5.0,4.86,4.71,4.86,4.71,True,False,0.81,1.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-17,False,True,True,49.21871,-123.14916,2,1.0,1.0,138.0,30,365,30,30,365,365,30.0,365.0,0,12,42,61,0,0,0,1900-01-01,1900-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,1.0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-29,True,True,True,49.26034,-123.11101,5,3.0,3.0,187.0,1,1125,1,1,1125,1125,1.0,1125.0,7,17,24,61,52,52,5,2022-06-20,2023-03-03,4.92,4.9,4.88,4.96,5.0,4.96,4.73,True,True,5.82,1.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
2022-04-21,False,True,True,49.25229,-123.1806,2,1.0,1.0,78.0,1,365,1,1,365,365,1.0,365.0,27,57,87,362,18,18,0,2022-06-18,2022-11-13,4.5,4.67,4.39,4.78,4.67,4.72,4.5,True,False,2.0,1.0,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-06-13,True,True,True,49.2215009,-123.066223,4,2.0,2.0,180.0,1,30,1,1,1125,1125,1.0,1125.0,0,0,0,0,13,13,0,2022-06-19,2023-01-15,4.92,5.0,4.85,5.0,5.0,4.77,4.77,True,True,1.45,1.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
2020-06-12,False,True,True,49.23880253867669,-123.18772383034228,4,2.0,2.0,90.0,1,30,1,1,30,30,1.0,30.0,15,28,44,142,35,35,4,2022-06-18,2023-03-12,4.69,4.8,4.86,4.91,4.71,4.69,4.71,True,True,3.89,1.0,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2021-02-12,False,True,True,49.227177315107376,-123.13031708675535,1,1.0,1.0,100.0,2,28,2,2,28,28,2.0,28.0,29,59,89,364,18,18,0,2022-07-03,2022-10-30,4.94,4.94,5.0,4.94,5.0,4.78,4.89,True,False,2.12,1.0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
2018-03-18,False,True,True,49.27664,-123.10189,4,2.0,2.0,299.0,30,365,30,30,365,365,30.0,365.0,30,48,48,263,0,0,0,1900-01-01,1900-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,1.5,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2019-10-27,True,True,True,49.2096,-123.06847,2,1.0,2.0,87.0,1,30,1,1,1125,1125,1.0,1125.0,2,2,10,10,26,26,3,2022-06-18,2023-03-06,4.69,4.77,4.73,4.85,4.81,4.62,4.62,True,False,2.89,1.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2022-06-13,False,True,True,49.27816,-123.10682,4,2.0,2.0,350.0,1,150,1,1,1125,1125,1.0,1125.0,0,8,32,139,16,16,0,2022-07-06,2022-10-13,4.69,4.69,4.63,4.25,4.81,4.63,4.63,True,False,1.9,2.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
2021-12-03,True,True,True,49.27773,-123.10762,7,3.0,4.0,431.0,2,60,1,2,1125,1125,2.0,1125.0,4,21,47,156,64,64,9,2022-06-26,2023-03-13,4.89,4.86,4.91,4.64,4.67,4.91,4.78,True,False,7.33,2.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
2022-06-14,True,True,True,49.25521,-123.09996,4,2.0,3.0,150.0,2,365,1,2,1125,1125,2.0,1125.0,11,25,34,39,25,25,3,2022-07-02,2023-03-06,5.0,4.88,4.96,5.0,5.0,4.96,4.8,True,False,2.93,1.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
